transaction_id,customer_id,merchant_id,amount,is_fraudulent,customer_age
108.0,552098.0,2080.0,6280.236,0.0,48.0
109.0,165129.0,2083.0,9382.02,1.0,55.0
110.0,348705.0,2048.0,1405.185,1.0,63.0
111.0,196434.0,2019.0,5965.04,0.0,19.0
112.0,893893.0,2085.0,1320.75,0.0,44.0
113.0,119439.0,2091.0,14884.866,0.0,53.0
114.0,330554.0,2062.0,11746.77,0.0,28.0
115.0,772289.0,2060.0,7102.01,0.0,64.0
116.0,150397.0,2048.0,737.64,0.0,35.0
117.0,277887.0,2070.0,5059.1145,0.0,18.0
118.0,332717.0,2000.0,2667.97,1.0,52.0
119.0,784722.0,2095.0,4360.032,0.0,52.0
120.0,552098.0,2012.0,1014.255,0.0,48.0
121.0,311504.0,2093.0,5965.04,0.0,45.0
122.0,791029.0,2086.0,6116.363,0.0,56.0
123.0,335358.0,2050.0,4634.955,0.0,43.0
124.0,780035.0,2055.0,3999.97,0.0,42.0
125.0,461158.0,2082.0,4949.637000000001,1.0,43.0
126.0,887624.0,2061.0,7231.092,0.0,55.0
127.0,924556.0,2031.0,7771.515,0.0,37.0
128.0,882252.0,2029.0,15176.617500000002,0.0,20.0
129.0,704382.0,2028.0,5993.748,0.0,68.0
130.0,995293.0,2048.0,17859.546,0.0,19.0
131.0,665060.0,2044.0,5965.04,0.0,35.0
132.0,253438.0,2092.0,2337.148,0.0,61.0
133.0,552098.0,2029.0,10240.362,0.0,27.0
134.0,148881.0,2015.0,1328.635,1.0,22.0
135.0,426842.0,2039.0,8183.62,1.0,26.0
136.0,487524.0,2018.0,4220.92,0.0,19.0
137.0,625482.0,2017.0,9664.424,0.0,51.0
138.0,552098.0,2000.0,9555.876,0.0,55.0
139.0,395601.0,2048.0,12103.44,1.0,48.0
140.0,408619.0,2046.0,8701.880000000001,0.0,27.0
141.0,552276.0,2065.0,5546.808,0.0,67.0
142.0,236003.0,2091.0,940.665,0.0,29.0
143.0,460715.0,2093.0,4871.58,0.0,53.0
144.0,786553.0,2048.0,2131.884,1.0,38.0
145.0,507122.0,2048.0,8357.712,0.0,66.0
605.5,304058.0,2062.0,3493.69,0.0,64.0
147.0,917225.0,2003.0,9757.32,0.0,23.0
148.0,280587.0,2000.0,9641.505,1.0,43.0
149.0,284084.0,2007.0,9057.048,0.0,66.0
150.0,206012.0,2028.0,2463.516,1.0,20.0
151.0,826491.0,2054.0,8627.04,0.0,43.0
152.0,799456.0,2002.0,13847.145,0.0,22.0
153.0,266723.0,2031.0,5385.897000000001,0.0,63.0
605.5,765679.0,2009.0,6082.22,0.0,43.0
155.0,751731.0,2073.0,5965.04,1.0,38.0
156.0,383598.0,2082.0,2684.46,0.0,62.0
157.0,582159.0,2033.0,5050.53,0.0,43.0
158.0,578099.0,2096.0,4016.7,1.0,55.0
159.0,730031.0,2086.0,1657.062,0.0,43.0
160.0,876496.0,2054.0,4448.364,0.0,43.0
161.0,302810.0,2091.0,1092.465,0.0,25.0
162.0,153259.0,2031.0,506.2695000000001,0.0,22.0
163.0,552098.0,2049.0,1673.88,0.0,32.0
164.0,967047.0,2006.0,11559.6,1.0,33.0
165.0,143241.0,2092.0,5965.04,0.0,18.0
166.0,471240.0,2007.0,10625.923,0.0,33.0
167.0,750403.0,2064.0,5224.02,1.0,54.0
168.0,937752.0,2048.0,3152.57,0.0,20.0
169.0,683025.0,2066.0,7629.164999999999,0.0,69.0
170.0,847727.0,2087.0,6634.710000000001,0.0,64.0
171.0,638836.0,2086.0,1982.448,0.0,48.0
172.0,189802.0,2058.0,7068.842000000001,0.0,30.0
173.0,671201.0,2071.0,3299.37,1.0,33.0
174.0,501175.0,2053.0,7457.879999999999,1.0,60.0
175.0,144823.0,2066.0,7823.4,0.0,38.0
176.0,622438.0,2050.0,1562.65,0.0,19.0
177.0,490672.0,2096.0,990.645,1.0,44.0
178.0,372411.0,2091.0,11727.87,0.0,55.0
179.0,299013.0,2007.0,5087.511,0.0,43.0
180.0,116785.0,2033.0,628.73,1.0,43.0
181.0,619842.0,2034.0,10943.812000000002,0.0,63.0
182.0,561621.0,2095.0,624.92,0.0,42.0
183.0,288871.0,2087.0,6965.6,0.0,28.0
184.0,328572.0,2077.0,9837.61,0.0,25.0
185.0,933114.0,2031.0,2672.8240000000005,0.0,25.0
186.0,552098.0,2045.0,1611.9180000000003,0.0,50.0
187.0,899885.0,2015.0,1257.78,0.0,24.0
605.5,552098.0,2067.0,3067.59,0.0,55.0
189.0,552098.0,2036.0,1583.1150000000002,1.0,38.0
190.0,807678.0,2053.0,6937.01,1.0,25.0
191.0,972708.0,2084.0,1004.7,0.0,68.0
192.0,954155.0,2013.0,7678.125,0.0,38.0
193.0,390586.0,2094.0,10963.843,0.0,37.0
194.0,383298.0,2054.0,12223.5,0.0,25.0
195.0,913089.0,2047.0,9257.145,0.0,63.0
196.0,187205.0,2081.0,4645.83,0.0,48.0
197.0,552098.0,2006.0,9386.64,1.0,67.0
198.0,702484.0,2073.0,6352.872,0.0,46.0
199.0,881954.0,2006.0,4718.483,0.0,65.0
200.0,758784.0,2032.0,1350.57,1.0,26.0
201.0,688115.0,2022.0,8871.71,0.0,32.0
202.0,845201.0,2084.0,5430.432,1.0,47.0
203.0,701914.0,2018.0,2979.735,0.0,43.0
204.0,426879.0,2018.0,6120.196500000001,0.0,27.0
205.0,800623.0,2035.0,5004.708,1.0,46.0
206.0,271588.0,2028.0,9112.4,0.0,33.0
207.0,552098.0,2059.0,8819.351999999999,0.0,53.0
208.0,571925.0,2081.0,13868.244,0.0,37.0
209.0,798689.0,2001.0,159.76,1.0,62.0
210.0,184365.0,2000.0,4609.803,0.0,54.0
211.0,975096.0,2046.0,7259.055,1.0,39.0
212.0,715145.0,2068.0,240.96,1.0,24.0
213.0,524892.0,2019.0,4347.981000000001,0.0,40.0
214.0,159754.0,2010.0,7614.88,0.0,58.0
215.0,791161.0,2001.0,1414.24,1.0,57.0
216.0,836425.0,2066.0,5913.974000000001,0.0,46.0
217.0,910349.0,2086.0,2629.512,0.0,33.0
218.0,682781.0,2011.0,5965.04,0.0,55.0
219.0,458964.0,2019.0,4409.91,1.0,45.0
220.0,602761.0,2004.0,5965.04,0.0,65.0
221.0,488917.0,2036.0,8025.29,1.0,55.0
222.0,820079.0,2037.0,9597.79,0.0,48.0
223.0,906307.0,2093.0,7356.224999999999,0.0,31.0
224.0,766461.0,2008.0,1370.256,0.0,50.0
225.0,853825.0,2097.0,5502.2,0.0,26.0
226.0,183701.0,2052.0,4571.05,0.0,44.0
227.0,552098.0,2043.0,9296.485,0.0,41.0
228.0,253440.0,2098.0,1538.88,1.0,30.0
229.0,756622.0,2085.0,5398.8,0.0,43.0
230.0,169917.0,2023.0,1697.2780000000002,1.0,46.0
231.0,607905.0,2080.0,3280.53,0.0,68.0
232.0,719379.0,2073.0,8864.039999999999,0.0,66.0
233.0,310462.0,2048.0,5743.656,0.0,60.0
234.0,813415.0,2058.0,6822.162,0.0,45.0
235.0,175971.0,2086.0,4770.048,1.0,45.0
236.0,938522.0,2095.0,5545.8,0.0,25.0
237.0,635197.0,2080.0,7860.91,0.0,40.0
238.0,344115.0,2080.0,13389.36,1.0,46.0
239.0,918144.0,2013.0,9555.58,0.0,22.0
240.0,759403.0,2008.0,14183.442,1.0,59.0
241.0,639470.0,2039.0,4782.450000000001,1.0,24.0
242.0,883348.0,2065.0,6896.94,0.0,59.0
605.5,474567.0,2024.0,7927.469999999999,0.0,53.0
244.0,237102.0,2072.0,4263.5505,1.0,58.0
245.0,582905.0,2021.0,8416.67,0.0,44.0
246.0,451009.0,2003.0,432.34,0.0,43.0
247.0,850657.0,2025.0,9924.783,1.0,19.0
248.0,382504.0,2057.0,5105.87,1.0,42.0
249.0,670262.0,2028.0,7029.165,1.0,26.0
250.0,872761.0,2097.0,6610.57,0.0,44.0
251.0,715747.0,2086.0,8956.42,0.0,18.0
252.0,177561.0,2036.0,10535.019,1.0,40.0
253.0,780072.0,2074.0,11085.552,1.0,27.0
254.0,950908.0,2069.0,784.5090000000001,1.0,59.0
255.0,872021.0,2048.0,8593.464,1.0,69.0
256.0,847573.0,2048.0,1544.18,1.0,42.0
257.0,251086.0,2041.0,7387.47,0.0,20.0
258.0,883031.0,2099.0,5146.61,0.0,23.0
259.0,383532.0,2040.0,8181.924,0.0,23.0
260.0,287660.0,2037.0,464.65,1.0,43.0
261.0,471951.0,2033.0,983.048,0.0,35.0
262.0,612586.0,2016.0,5965.04,0.0,40.0
605.5,668386.0,2036.0,843.964,1.0,19.0
264.0,291276.0,2024.0,834.9000000000001,0.0,29.0
265.0,650772.0,2075.0,170.48,1.0,43.0
266.0,617700.0,2086.0,9567.19,0.0,54.0
267.0,539639.0,2085.0,8865.851999999999,0.0,37.0
605.5,724388.0,2084.0,4277.82,0.0,56.0
269.0,874415.0,2026.0,3000.53,0.0,41.0
270.0,306084.0,2056.0,3529.55,0.0,65.0
271.0,716262.0,2030.0,7757.8,0.0,37.0
272.0,685850.0,2005.0,5965.04,0.0,18.0
273.0,949851.0,2090.0,2271.24,0.0,18.0
274.0,550895.0,2039.0,2138.868,0.0,34.0
275.0,914903.0,2097.0,1697.9160000000002,0.0,18.0
276.0,552098.0,2011.0,7944.012,0.0,69.0
277.0,552098.0,2048.0,12631.5915,1.0,62.0
278.0,289156.0,2070.0,2687.21,0.0,47.0
605.5,671432.0,2009.0,284.24,0.0,58.0
280.0,556350.0,2044.0,867.61,1.0,64.0
605.5,436249.0,2048.0,17424.377999999997,1.0,20.0
282.0,974385.0,2025.0,3587.6159999999995,0.0,63.0
283.0,325373.0,2084.0,7703.77,1.0,28.0
284.0,756791.0,2091.0,6265.4,0.0,41.0
285.0,879478.0,2061.0,3850.3,0.0,39.0
286.0,429838.0,2045.0,2096.59,1.0,61.0
605.5,618535.0,2063.0,1383.569,0.0,62.0
288.0,900633.0,2001.0,6786.318000000001,0.0,43.0
289.0,229925.0,2053.0,8533.371000000001,0.0,30.0
290.0,420910.0,2064.0,7748.22,0.0,18.0
291.0,547137.0,2050.0,8788.741500000002,1.0,41.0
292.0,552098.0,2052.0,5965.04,1.0,43.0
293.0,209579.0,2035.0,10655.106,0.0,52.0
294.0,939618.0,2025.0,11995.815,0.0,41.0
295.0,523952.0,2028.0,2963.58,0.0,45.0
296.0,516408.0,2020.0,17641.260000000002,0.0,53.0
297.0,998799.0,2010.0,6038.72,1.0,33.0
298.0,704385.0,2039.0,5845.11,0.0,57.0
299.0,840028.0,2010.0,8242.663,0.0,33.0
605.5,629767.0,2035.0,9752.532,1.0,34.0
301.0,344685.0,2058.0,7240.156000000001,0.0,68.0
302.0,552098.0,2038.0,1457.005,0.0,32.0
303.0,660326.0,2098.0,3415.76,0.0,33.0
304.0,511081.0,2053.0,9284.43,0.0,32.0
305.0,765372.0,2097.0,3427.3949999999995,0.0,51.0
306.0,464505.0,2054.0,6192.549000000001,0.0,28.0
605.5,867637.0,2023.0,5218.991999999999,0.0,43.0
308.0,552098.0,2021.0,6633.12,0.0,32.0
309.0,847283.0,2068.0,7378.5,0.0,43.0
310.0,889005.0,2055.0,9433.6,0.0,68.0
311.0,175944.0,2032.0,4400.802,0.0,21.0
312.0,892261.0,2035.0,5965.04,0.0,60.0
313.0,131702.0,2048.0,2417.796,0.0,43.0
314.0,781646.0,2082.0,8874.9,0.0,52.0
315.0,781022.0,2098.0,6475.82,1.0,30.0
605.5,279243.0,2048.0,3473.724,0.0,27.0
317.0,474513.0,2061.0,12253.005,0.0,28.0
318.0,622573.0,2097.0,9482.693,0.0,35.0
319.0,197948.0,2072.0,12709.23,0.0,51.0
320.0,534065.0,2025.0,9193.32,0.0,56.0
605.5,213262.0,2065.0,3071.76,1.0,58.0
322.0,954928.0,2072.0,8318.937,1.0,43.0
323.0,768567.0,2072.0,5965.04,0.0,67.0
324.0,437589.0,2039.0,8427.89,0.0,27.0
325.0,665052.0,2016.0,7298.48,0.0,24.0
326.0,552098.0,2000.0,7775.65,0.0,56.0
327.0,155159.0,2088.0,6578.81,1.0,43.0
328.0,611094.0,2060.0,1815.42,0.0,29.0
329.0,280217.0,2042.0,5965.04,0.0,24.0
330.0,175261.0,2041.0,11816.952,0.0,66.0
331.0,733695.0,2024.0,15472.0665,0.0,43.0
332.0,785614.0,2038.0,527.538,0.0,50.0
333.0,173749.0,2034.0,2027.892,1.0,54.0
334.0,629068.0,2002.0,2041.05,0.0,65.0
335.0,584505.0,2043.0,7273.5,0.0,32.0
336.0,361618.0,2050.0,14736.528,0.0,19.0
337.0,940048.0,2093.0,2391.8840000000005,1.0,43.0
605.5,853832.0,2097.0,5083.23,0.0,24.0
339.0,415965.0,2011.0,10098.0,0.0,49.0
340.0,892523.0,2018.0,8809.655999999999,0.0,21.0
341.0,632037.0,2043.0,5445.26,0.0,37.0
342.0,552098.0,2058.0,7108.752,0.0,67.0
343.0,466853.0,2048.0,5108.19,1.0,53.0
344.0,644971.0,2060.0,3010.61,0.0,49.0
345.0,649491.0,2016.0,5671.97,0.0,45.0
346.0,605826.0,2073.0,6904.41,1.0,30.0
347.0,315395.0,2056.0,8739.56,1.0,18.0
605.5,387389.0,2054.0,7657.32,1.0,52.0
349.0,134648.0,2046.0,13721.688,0.0,65.0
350.0,501079.0,2011.0,2464.065,1.0,47.0
351.0,673149.0,2061.0,5571.0,0.0,53.0
352.0,359268.0,2079.0,157.13500000000002,0.0,42.0
353.0,405436.0,2087.0,2754.895,0.0,33.0
354.0,172737.0,2082.0,8733.948,1.0,36.0
355.0,891200.0,2007.0,11902.212,1.0,18.0
356.0,793390.0,2094.0,1555.23,0.0,22.0
357.0,262267.0,2020.0,4044.87,0.0,68.0
358.0,805087.0,2080.0,9612.852,0.0,39.0
359.0,973048.0,2086.0,2288.1650000000004,0.0,41.0
360.0,121627.0,2079.0,5573.1,0.0,60.0
361.0,540825.0,2069.0,5965.04,0.0,62.0
362.0,983828.0,2071.0,6796.966000000001,1.0,69.0
363.0,812929.0,2024.0,2112.935,0.0,54.0
364.0,515727.0,2048.0,5379.12,0.0,53.0
365.0,359297.0,2088.0,5965.04,0.0,53.0
366.0,170291.0,2011.0,5564.55,0.0,21.0
367.0,345963.0,2014.0,102.03,0.0,53.0
368.0,997041.0,2058.0,11432.79,1.0,69.0
369.0,475663.0,2025.0,401.35,0.0,35.0
370.0,262577.0,2025.0,11205.075,0.0,67.0
371.0,668461.0,2046.0,2477.6159999999995,0.0,33.0
372.0,893855.0,2031.0,11499.396,0.0,58.0
605.5,993621.0,2048.0,3711.01,1.0,35.0
374.0,526115.0,2015.0,3963.564,0.0,39.0
375.0,552098.0,2070.0,2526.876,0.0,19.0
376.0,249752.0,2016.0,5563.368,0.0,38.0
377.0,335219.0,2022.0,15790.824,0.0,53.0
378.0,104956.0,2025.0,10959.883000000002,0.0,61.0
379.0,169048.0,2084.0,3714.68,1.0,56.0
380.0,874041.0,2085.0,4965.048000000001,0.0,64.0
381.0,939076.0,2006.0,8681.532,0.0,43.0
605.5,640844.0,2013.0,8867.65,0.0,46.0
383.0,826533.0,2078.0,10711.422,0.0,43.0
384.0,779070.0,2006.0,5965.04,0.0,38.0
385.0,695642.0,2008.0,4571.149,1.0,43.0
386.0,251508.0,2047.0,8365.679999999998,0.0,43.0
387.0,218615.0,2071.0,123.03,0.0,48.0
388.0,125257.0,2058.0,6214.91,1.0,68.0
389.0,268831.0,2086.0,3945.876,0.0,26.0
605.5,572961.0,2092.0,13121.229,0.0,43.0
391.0,800613.0,2081.0,975.26,0.0,31.0
392.0,844685.0,2094.0,5902.61,0.0,66.0
393.0,629505.0,2093.0,8704.224,1.0,54.0
394.0,131440.0,2038.0,7729.368,0.0,19.0
395.0,959406.0,2098.0,5965.04,0.0,69.0
396.0,213581.0,2017.0,6985.008,0.0,65.0
397.0,308078.0,2058.0,6764.124000000001,0.0,43.0
398.0,551170.0,2016.0,8442.855,1.0,31.0
399.0,309168.0,2013.0,10898.46,0.0,50.0
400.0,105287.0,2030.0,7458.946,0.0,43.0
401.0,101299.0,2023.0,5965.04,0.0,56.0
402.0,654973.0,2098.0,4922.496,0.0,64.0
403.0,290199.0,2059.0,8259.24,1.0,68.0
404.0,590079.0,2044.0,5508.404,0.0,37.0
405.0,899383.0,2097.0,5965.04,1.0,19.0
406.0,850277.0,2048.0,759.096,0.0,68.0
407.0,438760.0,2036.0,3375.67,0.0,58.0
408.0,232219.0,2042.0,9431.664,1.0,36.0
409.0,756370.0,2039.0,8509.716,1.0,54.0
410.0,311229.0,2089.0,5965.04,0.0,35.0
411.0,685364.0,2054.0,7795.245,0.0,33.0
412.0,798702.0,2086.0,7973.963999999999,0.0,66.0
413.0,552098.0,2038.0,1517.15,1.0,29.0
414.0,915091.0,2014.0,3647.072,0.0,46.0
415.0,554435.0,2003.0,4368.49,1.0,24.0
416.0,171888.0,2092.0,1024.727,0.0,31.0
417.0,762317.0,2085.0,2469.599,1.0,29.0
418.0,764795.0,2024.0,6002.34,0.0,52.0
419.0,121982.0,2012.0,8843.82,0.0,22.0
420.0,251750.0,2081.0,9983.56,0.0,43.0
421.0,610825.0,2032.0,9334.48,0.0,59.0
422.0,877296.0,2015.0,6443.52,0.0,43.0
423.0,192396.0,2041.0,4241.42,1.0,27.0
424.0,163512.0,2065.0,9569.94,0.0,60.0
425.0,545462.0,2054.0,9440.676,0.0,34.0
426.0,552098.0,2098.0,1350.1950000000002,0.0,22.0
427.0,587969.0,2041.0,6812.107500000001,0.0,43.0
428.0,765424.0,2033.0,10087.236,0.0,59.0
429.0,602736.0,2029.0,4256.054,0.0,26.0
430.0,597624.0,2012.0,6888.156,0.0,66.0
431.0,978640.0,2012.0,6488.1410000000005,1.0,43.0
432.0,201828.0,2017.0,1885.54,0.0,53.0
433.0,532926.0,2031.0,4019.664,1.0,53.0
434.0,532624.0,2095.0,4054.068,0.0,35.0
435.0,692444.0,2098.0,372.792,0.0,43.0
605.5,715064.0,2038.0,348.852,1.0,46.0
437.0,407674.0,2045.0,9990.468,0.0,67.0
438.0,340989.0,2028.0,3320.46,1.0,31.0
439.0,532087.0,2061.0,5204.88,1.0,42.0
440.0,915831.0,2092.0,4533.4800000000005,0.0,61.0
441.0,589533.0,2061.0,10350.736,1.0,23.0
442.0,665091.0,2056.0,3156.0,0.0,59.0
443.0,870965.0,2015.0,4757.599,0.0,43.0
444.0,587570.0,2055.0,10480.404,0.0,32.0
605.5,378405.0,2009.0,10112.688,0.0,46.0
446.0,970931.0,2029.0,2852.565,0.0,21.0
447.0,210343.0,2024.0,12054.45,1.0,35.0
448.0,394174.0,2083.0,4608.96,0.0,67.0
449.0,863377.0,2004.0,4855.54,0.0,66.0
450.0,161390.0,2064.0,2067.195,0.0,43.0
451.0,766637.0,2093.0,851.99,1.0,43.0
452.0,269360.0,2048.0,7293.0,0.0,33.0
453.0,859858.0,2002.0,4989.79,0.0,28.0
454.0,637934.0,2044.0,4396.66,0.0,31.0
455.0,630274.0,2013.0,12059.2065,0.0,20.0
456.0,525829.0,2029.0,7666.85,1.0,68.0
457.0,459434.0,2067.0,1631.14,0.0,67.0
458.0,296639.0,2017.0,7346.088,1.0,59.0
459.0,782523.0,2061.0,1396.77,0.0,55.0
605.5,632131.0,2036.0,11289.27,0.0,43.0
461.0,860573.0,2024.0,6586.7,1.0,59.0
462.0,425962.0,2047.0,10525.152,1.0,35.0
605.5,135205.0,2064.0,736.13,0.0,37.0
464.0,642359.0,2052.0,679.4590000000001,1.0,65.0
465.0,689745.0,2078.0,5965.04,1.0,42.0
466.0,789142.0,2072.0,2653.97,0.0,55.0
467.0,494914.0,2014.0,4513.392,0.0,30.0
468.0,229566.0,2048.0,14960.9295,0.0,43.0
605.5,786949.0,2087.0,2786.278,0.0,31.0
470.0,767774.0,2067.0,3307.08,1.0,50.0
471.0,548222.0,2011.0,12549.9165,0.0,45.0
472.0,699070.0,2048.0,5429.892,1.0,69.0
473.0,228371.0,2036.0,5965.04,0.0,54.0
474.0,835621.0,2060.0,840.468,0.0,25.0
475.0,483215.0,2042.0,7351.995,1.0,61.0
605.5,531409.0,2069.0,461.352,0.0,51.0
477.0,401516.0,2038.0,740.74,0.0,61.0
478.0,911045.0,2055.0,10882.86,0.0,22.0
479.0,287850.0,2062.0,1579.0390000000002,0.0,22.0
480.0,552098.0,2045.0,6417.108,0.0,48.0
481.0,434301.0,2087.0,7452.719999999999,0.0,62.0
482.0,645815.0,2010.0,3506.07,0.0,26.0
483.0,653287.0,2061.0,9903.674,1.0,59.0
484.0,662077.0,2076.0,400.71,0.0,49.0
485.0,598132.0,2097.0,5965.04,0.0,43.0
605.5,645180.0,2024.0,9635.77,1.0,20.0
487.0,879598.0,2070.0,5623.67,1.0,47.0
488.0,267128.0,2051.0,16868.484,1.0,67.0
489.0,190650.0,2003.0,940.4505,0.0,29.0
490.0,242323.0,2058.0,4638.689,0.0,46.0
491.0,552098.0,2071.0,3166.284,0.0,20.0
492.0,726087.0,2019.0,12080.755500000005,0.0,43.0
493.0,373149.0,2092.0,10795.301,0.0,47.0
494.0,684511.0,2062.0,5965.04,0.0,26.0
495.0,187994.0,2053.0,7214.944,0.0,43.0
496.0,361711.0,2073.0,3031.605,1.0,19.0
497.0,616807.0,2097.0,5675.04,0.0,20.0
498.0,472721.0,2056.0,5599.356,1.0,63.0
499.0,112103.0,2089.0,10693.595,1.0,21.0
500.0,913519.0,2040.0,7325.820000000001,1.0,42.0
501.0,255660.0,2002.0,3527.59,0.0,68.0
502.0,345999.0,2005.0,1303.775,0.0,30.0
503.0,576973.0,2004.0,2565.6015000000007,0.0,43.0
504.0,560364.0,2004.0,2750.28,0.0,61.0
505.0,552098.0,2053.0,3820.68,0.0,52.0
506.0,157921.0,2046.0,9364.993,0.0,40.0
507.0,323353.0,2086.0,6761.004,0.0,26.0
508.0,224601.0,2048.0,5257.74,1.0,19.0
